ob_time,wind_direction_kew,wind_speed_kew,air_temperature_kew,dewpoint_kew,wetb_temp_kew,rltv_hum_kew,ob_time,wind_direction_heathrow,wind_speed_heathrow,air_temperature_heathrow,dewpoint_heathrow,wetb_temp_heathrow,rltv_hum_heathrow
04/02/2015 15:00,320,5,4.4,-0.2,2.7,72.4,04/02/2015 15:00,340,7,4.3,-0.3,2.6,72
04/02/2015 16:00,330,6,4.5,0,2.8,72.5,04/02/2015 16:00,350,8,4.2,0.2,2.7,75.2
04/02/2015 17:00,340,5,3.9,0.8,2.7,80,04/02/2015 17:00,330,9,4.3,0.2,2.7,73.5
04/02/2015 18:00,340,6,4.2,0,2.6,73.8,04/02/2015 18:00,350,9,4.1,-0.3,2.5,73.3
04/02/2015 19:00,340,6,3.3,-0.6,1.9,76.1,04/02/2015 19:00,350,9,3.2,-0.7,1.8,75.7
04/02/2015 20:00,340,4,3,-0.7,1.7,77.4,04/02/2015 20:00,360,8,2.8,-0.9,1.5,77
04/02/2015 21:00,340,5,2.7,-0.7,1.5,78.8,04/02/2015 21:00,350,8,2.8,-0.6,1.6,78.7
04/02/2015 22:00,350,4,2.1,-0.7,1.1,81.9,04/02/2015 22:00,360,7,2.2,-0.6,1.2,81.6
04/02/2015 23:00,340,4,2.3,-0.3,1.4,83.8,04/02/2015 23:00,350,7,2.3,-0.5,1.3,81.7
05/02/2015 00:00,350,3,2.3,-0.3,1.4,83.8,05/02/2015 00:00,10,5,2.1,-0.4,1.2,83.3
05/02/2015 01:00,340,4,1.9,-0.3,1.1,85.3,05/02/2015 01:00,360,4,1.8,-0.4,1,85.1
05/02/2015 02:00,340,4,2.2,-0.1,1.4,85.5,05/02/2015 02:00,360,8,2,-0.2,1.2,85.1
05/02/2015 03:00,340,4,2.1,-0.1,1.3,85.4,05/02/2015 03:00,350,7,1.9,-0.2,1.1,85.2
05/02/2015 04:00,340,5,2.3,0,1.5,85.6,05/02/2015 04:00,350,7,2.2,0,1.4,85.3
05/02/2015 05:00,330,6,2.6,0,1.6,82.2,05/02/2015 05:00,340,6,2.4,0.1,1.6,85.5
05/02/2015 06:00,330,8,2.5,0.1,1.6,84,05/02/2015 06:00,340,7,2.4,-0.1,1.5,83.6
05/02/2015 07:00,350,4,1.5,0.1,1,90.6,05/02/2015 07:00,350,6,2.2,-0.9,1.1,79.9
05/02/2015 08:00,330,4,1.5,0.1,1,90.6,05/02/2015 08:00,350,7,1.4,-0.2,0.8,88.5
05/02/2015 09:00,350,3,1.5,0.2,1,90.6,05/02/2015 09:00,360,5,1.6,0.2,1.1,90.5
05/02/2015 10:00,360,5,2.1,0.4,1.5,89,05/02/2015 10:00,10,8,2.2,0.7,1.6,89
05/02/2015 11:00,10,3,2.5,0.9,1.9,89.3,05/02/2015 11:00,20,8,2.5,0.8,1.9,89.2
05/02/2015 12:00,360,4,3,1,2.2,86,05/02/2015 12:00,20,8,2.9,1.2,2.2,87.5
05/02/2015 13:00,10,5,3.6,1,2.6,83.1,05/02/2015 13:00,20,9,3.5,1.4,2.7,86.1
05/02/2015 14:00,360,5,4.5,1.1,3.2,78.9,05/02/2015 14:00,10,8,4.1,1.3,3,81.6
05/02/2015 15:00,30,6,4.9,-0.6,2.8,66.9,05/02/2015 15:00,20,10,4.9,0.4,3.2,72.7
05/02/2015 16:00,30,7,4.5,-0.8,2.5,67.7,05/02/2015 16:00,20,9,4.7,0.1,3,72.5
05/02/2015 17:00,40,7,3.9,-4.3,1.2,55.7,05/02/2015 17:00,40,12,4.2,-2.7,1.8,60.5
05/02/2015 18:00,50,6,3.4,-3,1.2,62.8,05/02/2015 18:00,50,11,3.3,-3.7,0.9,58.8
05/02/2015 19:00,30,6,2.7,-2.6,0.9,68.5,05/02/2015 19:00,40,11,3,-2.6,1.1,66.8
05/02/2015 20:00,40,5,2.1,-2,0.7,74.7,05/02/2015 20:00,40,10,1.9,-2.4,0.4,72.2
05/02/2015 21:00,40,6,1.9,-1.5,0.7,78,05/02/2015 21:00,40,9,1.9,-1.5,0.7,77.6
05/02/2015 22:00,50,5,1.9,-2.8,0.3,70.8,05/02/2015 22:00,40,10,1.7,-2.3,0.3,73.7
05/02/2015 23:00,30,5,1.8,-3.1,0.2,70.7,05/02/2015 23:00,40,9,1.5,-3.5,-0.4,66.1
06/02/2015 00:00,30,5,1.6,-3.5,-0.3,66.9,06/02/2015 00:00,30,7,1,-3.3,-0.6,70.3
06/02/2015 01:00,30,5,1.3,-3.1,-0.4,69.9,06/02/2015 01:00,30,7,0.7,-3.2,-0.8,71.7
06/02/2015 02:00,20,5,0.6,-2.9,-0.7,75.7,06/02/2015 02:00,20,6,-0.2,-2.6,-1.1,81.6
06/02/2015 03:00,30,6,1.3,-3.2,-0.4,69.9,06/02/2015 03:00,40,8,0.9,-2.9,-0.5,73.9
06/02/2015 04:00,40,5,0.9,-2.8,-0.5,74.4,06/02/2015 04:00,40,8,0.4,-2.7,-0.8,76.8
06/02/2015 05:00,30,5,0.9,-3.1,-0.6,72.5,06/02/2015 05:00,30,10,0.7,-3,-0.7,73.6
06/02/2015 06:00,30,6,1.4,-3.6,-0.5,66.4,06/02/2015 06:00,40,11,1.2,-3.5,-0.6,67.3
06/02/2015 07:00,20,6,1.7,-3.5,-0.3,65.4,06/02/2015 07:00,40,9,1.7,-3.6,-0.3,64.8
06/02/2015 08:00,40,6,1.9,-3.7,0,65.5,06/02/2015 08:00,30,9,1.7,-3.8,-0.4,63
06/02/2015 09:00,40,6,2.2,-3.7,0.2,64.2,06/02/2015 09:00,40,11,1.9,-3.6,0.1,66.6
06/02/2015 10:00,30,5,2.8,-3,0.8,65.2,06/02/2015 10:00,50,11,2.9,-3.4,0.8,62.9
06/02/2015 11:00,30,8,3.7,-2.6,1.5,63.4,06/02/2015 11:00,40,14,4.3,-2.5,1.9,60.5
06/02/2015 12:00,50,9,3.9,-2.4,1.7,63.7,06/02/2015 12:00,40,14,4.2,-2.7,1.8,60.4
06/02/2015 13:00,40,9,4.4,-2.5,2,61.4,06/02/2015 13:00,40,15,5,-2.8,2.2,55.6
06/02/2015 14:00,40,9,4.8,-2.2,2.3,60.6,06/02/2015 14:00,40,15,4.9,-2.5,2.3,58.5
06/02/2015 15:00,50,9,5.4,-2.4,2.6,57.2,06/02/2015 15:00,40,13,5.2,-1.8,2.7,60.6
06/02/2015 16:00,40,8,4.8,-2.2,2.3,60.6,06/02/2015 16:00,40,14,4.9,-2.4,2.3,58.5
06/02/2015 17:00,40,8,4.1,-2.2,1.9,64.1,06/02/2015 17:00,40,13,4,-2.2,1.8,63.3
06/02/2015 18:00,40,8,3.2,-2.1,1.3,67.5,06/02/2015 18:00,40,11,3.3,-2.4,1.3,65.4
06/02/2015 19:00,50,7,2.9,-2.2,1.1,68.8,06/02/2015 19:00,40,10,2.6,-2.4,0.9,69.5
06/02/2015 20:00,40,6,2.2,-2.2,0.7,73,06/02/2015 20:00,40,8,2.1,-2.2,0.6,72.3
06/02/2015 21:00,30,5,2,-1.9,0.6,74.5,06/02/2015 21:00,30,8,1.9,-1.9,0.6,75.7
06/02/2015 22:00,30,4,1.7,-1.8,0.5,77.9,06/02/2015 22:00,30,8,1.4,-1.8,0.3,78.8
06/02/2015 23:00,30,3,1.5,-1.8,0.4,79.4,06/02/2015 23:00,40,8,1.2,-1.7,0.2,80.6
07/02/2015 00:00,20,5,1.5,-1.5,0.5,81.4,07/02/2015 00:00,30,9,1.2,-1.4,0.3,82.6
07/02/2015 01:00,50,5,1.6,-1.2,0.6,81.3,07/02/2015 01:00,40,7,1.2,-1.2,0.4,84.5
07/02/2015 02:00,30,5,1.6,-1.2,0.6,81.3,07/02/2015 02:00,30,5,0.7,-1.3,0,86
07/02/2015 03:00,40,5,1.5,-1,0.6,83.1,07/02/2015 03:00,40,7,0.9,-1,0.2,86.2
07/02/2015 04:00,20,5,1.3,-0.9,0.5,84.9,07/02/2015 04:00,20,4,0.7,-1,0.1,87.9
07/02/2015 05:00,20,3,0.8,-1,0.2,88.4,07/02/2015 05:00,10,5,0.1,-1.3,-0.5,88
07/02/2015 06:00,360,2,1,-0.5,0.5,90.4,07/02/2015 06:00,360,5,0.4,-0.8,0,91.9
07/02/2015 07:00,350,2,1.6,-0.1,1,88.8,07/02/2015 07:00,360,5,1,-0.4,0.5,90.3
07/02/2015 08:00,350,2,1.6,-0.2,0.9,86.9,07/02/2015 08:00,20,4,1.4,0.1,0.9,90.4
07/02/2015 09:00,350,1,2.3,0.5,1.6,87.4,07/02/2015 09:00,30,3,2.1,0.7,1.6,90.7
07/02/2015 10:00,350,3,3.4,1.2,2.6,86.3,07/02/2015 10:00,20,6,3.2,1.4,2.5,87.5
07/02/2015 11:00,350,2,3.9,2.4,3.3,89.9,07/02/2015 11:00,10,5,3.7,2.7,3.3,93.1
07/02/2015 12:00,20,3,4.6,2.2,3.6,83.8,07/02/2015 12:00,30,7,4.5,2.7,3.8,88.3
07/02/2015 13:00,40,3,5.5,2.1,4.1,78.3,07/02/2015 13:00,30,5,5.2,2.5,4.1,82.3
07/02/2015 14:00,360,4,5.6,2.1,4.2,78.4,07/02/2015 14:00,10,8,5.3,2.4,4.1,80.8
07/02/2015 15:00,360,4,5.5,2.1,4.1,78.3,07/02/2015 15:00,30,8,5.3,2.1,4,79.1
07/02/2015 16:00,360,3,5.3,2.2,4,79.6,07/02/2015 16:00,20,7,5.2,2.2,4,80.7
07/02/2015 17:00,10,7,5.3,1.9,3.9,78.1,07/02/2015 17:00,30,9,5.2,2,3.9,79.1
07/02/2015 18:00,10,5,5.3,2.2,4,79.6,07/02/2015 18:00,30,8,5.1,2.3,4,82.1
07/02/2015 19:00,10,3,5.4,2.4,4.2,81.3,07/02/2015 19:00,20,7,5.2,2.5,4.1,82.3
07/02/2015 20:00,10,4,5.3,2.4,4.1,81.1,07/02/2015 20:00,20,5,5.1,2.5,4,82.1
07/02/2015 21:00,360,3,4.9,2.3,3.9,84.1,07/02/2015 21:00,10,4,4.6,2.3,3.7,85
07/02/2015 22:00,350,2,4.7,2.5,3.8,85.5,07/02/2015 22:00,360,5,4.6,2.4,3.7,85
07/02/2015 23:00,330,4,4.2,2.1,3.4,86.8,07/02/2015 23:00,320,5,3.5,1.7,2.8,87.8
08/02/2015 00:00,330,4,3.3,1.4,2.6,88,08/02/2015 00:00,320,4,2.1,0.9,1.6,90.7
08/02/2015 01:00,340,3,3.8,1.6,2.9,84.9,08/02/2015 01:00,330,5,2.4,1.3,2,92.7
08/02/2015 02:00,290,2,4,1.5,3,83.4,08/02/2015 02:00,320,4,3.1,1.4,2.4,87.5
08/02/2015 03:00,310,3,3.3,1.2,2.5,86.2,08/02/2015 03:00,300,5,3.7,1.4,2.8,84.4
08/02/2015 04:00,320,3,4.5,1.4,3.3,80.4,08/02/2015 04:00,320,4,3.6,1.1,2.6,82.7
08/02/2015 05:00,300,3,4.3,1,3,78.7,08/02/2015 05:00,290,4,3.6,1,2.6,82.7
08/02/2015 06:00,350,2,4,0.7,2.7,78.5,08/02/2015 06:00,340,2,3,0.9,2.2,85.8
08/02/2015 07:00,350,3,3.6,0.7,2.5,81.3,08/02/2015 07:00,290,2,2.4,0.3,1.6,85.4
08/02/2015 08:00,340,2,3.3,0.7,2.3,82.8,08/02/2015 08:00,310,5,1.9,0.1,1.2,86.7
08/02/2015 09:00,300,3,3.6,0.8,2.5,81.3,08/02/2015 09:00,280,5,1.8,0.2,1.2,88.5
08/02/2015 10:00,330,3,4.3,1.1,3.1,80.3,08/02/2015 10:00,290,5,3.6,0.9,2.6,82.7
08/02/2015 11:00,340,3,6.3,1.7,4.4,71.7,08/02/2015 11:00,300,4,5.6,1.8,4.1,76.3
08/02/2015 12:00,360,5,7.3,1.9,5.1,68.7,08/02/2015 12:00,10,8,7.3,1.9,5.1,68
08/02/2015 13:00,350,5,7.9,2,5.5,66.7,08/02/2015 13:00,20,8,8,1.6,5.4,63.5
08/02/2015 14:00,350,4,8.3,1.1,5.4,60.7,08/02/2015 14:00,340,6,8.6,1.3,5.6,59.1
08/02/2015 15:00,330,4,8.9,0.7,5.6,56.6,08/02/2015 15:00,330,7,8.8,1.1,5.7,58.2
08/02/2015 16:00,350,3,8,0.8,5.1,60.3,08/02/2015 16:00,350,5,8.2,1.2,5.4,61.1
08/02/2015 17:00,300,4,7.1,1.3,4.8,67,08/02/2015 17:00,320,4,7.2,1.2,4.8,65.1
08/02/2015 18:00,290,3,3.5,0,2.2,78,08/02/2015 18:00,290,4,5.7,0.8,3.8,70.3
08/02/2015 19:00,310,2,1.2,-0.6,0.6,88.6,08/02/2015 19:00,290,4,5.1,1.5,3.7,77.4
08/02/2015 20:00,290,2,0.2,-0.8,-0.2,91.8,08/02/2015 20:00,260,4,3.7,0.7,2.6,81.2
08/02/2015 21:00,290,3,0.2,-0.4,0,96,08/02/2015 21:00,230,7,3.9,1.2,2.9,82.9
08/02/2015 22:00,290,2,0,-0.6,-0.2,95.7,08/02/2015 22:00,270,5,3.2,0.5,2.2,82.3
08/02/2015 23:00,290,3,-0.3,-0.8,-0.5,95.7,08/02/2015 23:00,290,5,2.5,0.1,1.6,83.6
09/02/2015 00:00,300,4,1.7,1.3,1.5,96.2,09/02/2015 00:00,330,5,1.7,0.2,1.1,88.6
09/02/2015 01:00,250,2,1.2,0.1,0.8,92.3,09/02/2015 01:00,270,4,0.9,-0.3,0.5,92.2
09/02/2015 02:00,230,2,-0.5,-1.3,-0.8,93.4,09/02/2015 02:00,250,5,0.6,-0.1,0.3,93.9
09/02/2015 03:00,220,1,0.6,0.1,0.4,96.1,09/02/2015 03:00,300,4,2.9,2,2.5,92.7
09/02/2015 04:00,230,2,1.7,1.3,1.5,96.2,09/02/2015 04:00,310,3,3.5,2.1,2.9,89.6
09/02/2015 05:00,310,5,3.8,2.6,3.3,91.5,09/02/2015 05:00,300,7,3.7,2.4,3.2,91.5
09/02/2015 06:00,290,3,3.8,2.5,3.3,91.5,09/02/2015 06:00,270,4,3.9,2.5,3.3,89.6
09/02/2015 07:00,200,2,3.6,2.5,3.2,93.2,09/02/2015 07:00,300,4,4.4,2.7,3.7,88.2
09/02/2015 08:00,280,2,4.1,3,3.7,93.3,09/02/2015 08:00,260,3,4.3,2.7,3.7,89.8
09/02/2015 09:00,330,2,4.9,2.7,4,85.6,09/02/2015 09:00,320,3,4.8,2.9,4,86.9
09/02/2015 10:00,300,3,5.3,2.6,4.2,82.7,09/02/2015 10:00,320,3,5.2,3,4.3,85.5
09/02/2015 11:00,290,5,5.9,2.8,4.6,80.1,09/02/2015 11:00,290,6,5.7,2.9,4.5,81.2
09/02/2015 12:00,310,3,6.5,2.9,5,77.8,09/02/2015 12:00,290,5,6.1,2.6,4.7,78.3
09/02/2015 13:00,290,4,8.5,3.1,6.2,68.8,09/02/2015 13:00,270,6,8.1,3.5,6.1,71.9
09/02/2015 14:00,320,5,9.1,2.7,6.4,64.5,09/02/2015 14:00,300,5,9.7,3.4,7,64.7
09/02/2015 15:00,330,2,10.1,3.2,7.1,62.2,09/02/2015 15:00,340,5,9.7,2.8,6.7,61
09/02/2015 16:00,330,2,9.3,2.8,6.5,63.5,09/02/2015 16:00,330,4,9.6,3.1,6.8,63.3
09/02/2015 17:00,300,5,8.2,3.2,6.1,71.1,09/02/2015 17:00,310,4,7.9,3.2,5.9,71.7
09/02/2015 18:00,310,2,4.6,1.9,3.5,82.2,09/02/2015 18:00,310,3,6.6,3.3,5.2,78.9
09/02/2015 19:00,340,1,3.6,2.2,3,89.8,09/02/2015 19:00,330,3,6.2,3.5,5.1,83.1
09/02/2015 20:00,40,1,3.2,2.1,2.8,93,09/02/2015 20:00,330,4,5.8,3.2,4.7,82.8
09/02/2015 21:00,200,1,2.4,1.7,2.1,94.6,09/02/2015 21:00,350,5,6.3,3.4,5.1,81.7
09/02/2015 22:00,90,1,2.2,1.7,2,96.4,09/02/2015 22:00,360,3,5.5,3.1,4.5,84.2
09/02/2015 23:00,70,2,3.3,2.9,3.1,96.5,09/02/2015 23:00,20,3,4.9,2.9,4.1,87
10/02/2015 00:00,30,1,3.7,3.3,3.5,96.6,10/02/2015 00:00,10,4,4.8,2.7,3.9,85.3
10/02/2015 01:00,310,1,3.5,2.9,3.3,96.6,10/02/2015 01:00,20,2,4.6,2.7,3.8,86.8
10/02/2015 02:00,190,1,3.7,3.1,3.5,96.6,10/02/2015 02:00,30,2,4.5,2.8,3.8,88.3
10/02/2015 03:00,120,1,4,3.3,3.7,95,10/02/2015 03:00,30,1,4.5,2.7,3.8,88.3
10/02/2015 04:00,130,1,3.7,2.9,3.4,95,10/02/2015 04:00,310,1,4.4,2.8,3.8,89.8
10/02/2015 05:00,220,1,3.6,2.8,3.3,94.8,10/02/2015 05:00,310,1,4.1,2.5,3.5,89.7
10/02/2015 06:00,200,1,3.6,2.9,3.3,94.8,10/02/2015 06:00,330,2,4,2.4,3.4,89.8
10/02/2015 07:00,180,1,3.6,2.8,3.3,94.8,10/02/2015 07:00,330,2,4,2.3,3.3,88.1
10/02/2015 08:00,170,2,3.7,3,3.4,95,10/02/2015 08:00,320,2,4.1,2.3,3.4,88.2
10/02/2015 09:00,200,1,4.6,3.6,4.2,93.5,10/02/2015 09:00,340,1,4.3,2.4,3.5,86.5
10/02/2015 10:00,140,3,5.7,1.9,4.2,77,10/02/2015 10:00,320,2,5.1,2.8,4.2,85.4
10/02/2015 11:00,140,4,5.9,1.1,4,71.2,10/02/2015 11:00,180,4,5.6,2.5,4.3,79.6
10/02/2015 12:00,160,4,5.9,1.1,4,71.2,10/02/2015 12:00,150,5,5.7,1.5,4,73.5
10/02/2015 13:00,170,4,6.2,0.9,4.1,68.7,10/02/2015 13:00,140,5,5.7,0.7,3.7,68.9
10/02/2015 14:00,140,2,6.3,0.9,4.2,68.8,10/02/2015 14:00,140,4,5.8,0.8,3.8,69.1
10/02/2015 15:00,0,0,6.5,0.8,4.2,66.2,10/02/2015 15:00,130,3,6.1,1.2,4.2,70.9
10/02/2015 16:00,170,2,6.5,1.2,4.4,69.1,10/02/2015 16:00,140,4,6.2,1.3,4.2,69.6
10/02/2015 17:00,170,2,6.1,1.6,4.3,72.9,10/02/2015 17:00,150,6,6.1,1.5,4.3,72.5
10/02/2015 18:00,130,3,5.9,1.2,4,71.2,10/02/2015 18:00,140,6,5.9,1.3,4.1,72.2
10/02/2015 19:00,100,3,5.9,1.3,4.1,72.7,10/02/2015 19:00,120,7,5.8,1.3,4,72.1
10/02/2015 20:00,110,3,5.8,1.4,4,72.6,10/02/2015 20:00,120,7,5.7,1.3,4,73.5
10/02/2015 21:00,110,4,5.7,1.5,4,73.9,10/02/2015 21:00,110,7,5.7,1.7,4.1,75
10/02/2015 22:00,130,4,5.7,1.3,4,73.9,10/02/2015 22:00,120,9,5.5,1.4,3.9,74.9
10/02/2015 23:00,130,3,5.5,1.3,3.8,73.8,10/02/2015 23:00,130,6,5.3,1.6,3.8,76.2
11/02/2015 00:00,130,3,5.1,1,3.5,74.7,11/02/2015 00:00,140,7,4.9,1.1,3.4,75.9
11/02/2015 01:00,120,4,5.1,1.1,3.5,74.7,11/02/2015 01:00,140,8,4.9,1.3,3.5,77.4
11/02/2015 02:00,120,4,4.9,1.1,3.4,76.2,11/02/2015 02:00,140,7,4.8,1.2,3.4,77.3
11/02/2015 03:00,140,3,4.9,1.2,3.4,76.2,11/02/2015 03:00,140,6,4.6,1.3,3.3,78.7
11/02/2015 04:00,130,3,4.8,1.1,3.4,77.7,11/02/2015 04:00,130,5,4.5,1.4,3.3,80.2
11/02/2015 05:00,150,3,4.9,1.1,3.4,76.2,11/02/2015 05:00,140,5,4.7,1.3,3.4,78.8
11/02/2015 06:00,180,4,4.7,1.2,3.3,77.5,11/02/2015 06:00,150,4,4.5,1.4,3.3,80.2
11/02/2015 07:00,160,1,4.6,1.2,3.3,79,11/02/2015 07:00,140,4,4.5,1.3,3.2,78.5
11/02/2015 08:00,150,2,4.5,1.3,3.2,78.9,11/02/2015 08:00,120,5,4.5,1.3,3.2,78.5
11/02/2015 09:00,160,1,4.7,1.5,3.4,79.2,11/02/2015 09:00,140,5,4.7,1.3,3.4,78.8
11/02/2015 10:00,140,2,4.9,1.3,3.5,77.7,11/02/2015 10:00,150,5,4.9,1.4,3.5,77.4
11/02/2015 11:00,150,3,5,1.2,3.5,76.2,11/02/2015 11:00,140,5,4.8,1.4,3.5,79
11/02/2015 12:00,150,4,5.1,1,3.5,74.7,11/02/2015 12:00,160,5,5,1.2,3.5,75.8
11/02/2015 13:00,170,1,5.2,1.1,3.6,74.9,11/02/2015 13:00,160,3,5.1,1.3,3.6,76
11/02/2015 14:00,0,0,5.3,0.8,3.5,71.9,11/02/2015 14:00,240,2,5.2,1.3,3.7,76
11/02/2015 15:00,60,1,5.2,0.8,3.5,73.3,11/02/2015 15:00,160,1,5.2,0.7,3.5,73
11/02/2015 16:00,180,2,5.2,0.4,3.4,71.9,11/02/2015 16:00,100,2,5.3,0.4,3.4,70.1
11/02/2015 17:00,180,1,5,0.3,3.2,71.6,11/02/2015 17:00,220,5,5.1,0.2,3.2,69.9
11/02/2015 18:00,240,1,4.6,0.7,3.1,75.8,11/02/2015 18:00,310,1,5.1,0.1,3.2,69.9
11/02/2015 19:00,150,1,4.6,0.5,3,74.3,11/02/2015 19:00,40,3,5.1,0,3.2,69.9
11/02/2015 20:00,360,2,5,0.2,3.2,71.6,11/02/2015 20:00,350,3,5,0.1,3.1,69.6
11/02/2015 21:00,320,2,4.9,0.1,3.1,71.5,11/02/2015 21:00,340,3,4.9,0.2,3.1,71.1
11/02/2015 22:00,360,2,4.8,0.2,3,71.4,11/02/2015 22:00,340,3,4.8,0,3,71
11/02/2015 23:00,340,2,4.7,0.2,3,72.8,11/02/2015 23:00,360,3,4.6,0,2.9,72.4
12/02/2015 00:00,340,2,4.6,0,2.9,72.8,12/02/2015 00:00,360,3,4.3,0.1,2.7,73.5
12/02/2015 01:00,340,2,4.3,0.3,2.8,75.5,12/02/2015 01:00,360,3,4.3,-0.1,2.6,72
12/02/2015 02:00,40,2,4.1,0.3,2.7,76.9,12/02/2015 02:00,360,4,4.1,-0.2,2.5,73.3
12/02/2015 03:00,360,2,4.2,-0.3,2.5,72.1,12/02/2015 03:00,20,3,4,-0.3,2.4,73.2
12/02/2015 04:00,10,2,4.2,-0.4,2.5,72.1,12/02/2015 04:00,20,3,3.9,-0.3,2.3,73
12/02/2015 05:00,40,1,4.2,-0.6,2.4,70.5,12/02/2015 05:00,360,4,3.9,-0.2,2.4,74.8
12/02/2015 06:00,10,2,4,-0.5,2.3,72,12/02/2015 06:00,360,3,3.9,-0.4,2.3,73
12/02/2015 07:00,100,1,3.9,-1,2.1,70.2,12/02/2015 07:00,40,3,3.8,-0.6,2.2,72.9
12/02/2015 08:00,320,2,4,-0.7,2.3,72,12/02/2015 08:00,40,3,3.9,-0.7,2.2,71.4
12/02/2015 09:00,180,1,3.9,-0.8,2.2,71.8,12/02/2015 09:00,350,3,3.9,-0.6,2.2,71.4
12/02/2015 10:00,250,1,3.8,-0.1,2.3,74.9,12/02/2015 10:00,350,3,4,-0.8,2.2,70
12/02/2015 11:00,180,1,4.1,-0.6,2.4,72,12/02/2015 11:00,340,3,4.2,-0.8,2.4,70.2
12/02/2015 12:00,210,2,4.3,-0.2,2.6,72.3,12/02/2015 12:00,330,3,4.2,-0.8,2.4,70.2
12/02/2015 13:00,230,1,4.3,-0.4,2.5,70.6,12/02/2015 13:00,320,2,4.2,-0.9,2.3,68.6
12/02/2015 14:00,210,2,4.4,-0.1,2.7,72.4,12/02/2015 14:00,130,1,4.2,-0.9,2.3,68.6
12/02/2015 15:00,200,2,4.4,-0.3,2.6,70.8,12/02/2015 15:00,180,4,4.2,0,2.6,73.6
12/02/2015 16:00,200,3,4.2,-0.6,2.4,70.5,12/02/2015 16:00,210,6,4.4,-0.6,2.5,68.8
12/02/2015 17:00,190,3,4,-0.9,2.2,70.4,12/02/2015 17:00,180,6,4.3,-1,2.4,68.7
12/02/2015 18:00,180,2,3.8,-0.9,2.1,71.7,12/02/2015 18:00,180,7,4.1,-0.9,2.3,70.1
12/02/2015 19:00,190,2,3.5,-1.1,1.8,71.3,12/02/2015 19:00,210,6,4,-1,2.2,70.1
12/02/2015 20:00,180,3,3.5,-1.1,1.8,71.3,12/02/2015 20:00,170,6,3.9,-0.9,2.1,69.9
12/02/2015 21:00,130,2,2.5,-1,1.2,76.9,12/02/2015 21:00,130,5,3.5,-0.9,1.9,72.7
12/02/2015 22:00,130,2,0.7,-1.5,-0.2,82.3,12/02/2015 22:00,120,6,2.9,-0.7,1.6,77
12/02/2015 23:00,100,2,0.5,-0.8,0,90.1,12/02/2015 23:00,110,7,3.6,0.2,2.3,77.7
13/02/2015 00:00,110,3,1.6,0.2,1.1,90.7,13/02/2015 00:00,100,7,1.8,-0.3,1,85.1
13/02/2015 01:00,90,3,1.3,0,0.8,90.5,13/02/2015 01:00,110,6,1.5,0,1,90.6
13/02/2015 02:00,100,2,3,1.6,2.5,91.2,13/02/2015 02:00,130,5,2.6,1.3,2.1,91
13/02/2015 03:00,90,2,3.8,2,3.1,88.2,13/02/2015 03:00,130,7,3.3,1.7,2.7,89.7
13/02/2015 04:00,150,4,4.9,3.5,4.3,90.4,13/02/2015 04:00,140,11,4.7,3.4,4.2,91.9
13/02/2015 05:00,140,7,5.6,4.4,5.1,92.2,13/02/2015 05:00,140,10,5.5,4.5,5.1,93.8
13/02/2015 06:00,150,6,5.9,4.7,5.4,92.2,13/02/2015 06:00,140,11,6.2,4.9,5.6,90.9
13/02/2015 07:00,150,7,6.2,4.9,5.6,90.9,13/02/2015 07:00,140,11,6.3,5,5.7,90.9
13/02/2015 08:00,150,6,6.5,5.1,5.9,91,13/02/2015 08:00,150,10,7.2,5.3,6.4,88.4
13/02/2015 09:00,170,8,7.6,5,6.4,83,13/02/2015 09:00,170,11,7.6,5.1,6.5,84.3
13/02/2015 10:00,170,9,8.3,4.8,6.7,78,13/02/2015 10:00,170,13,8.1,5,6.7,80.6
13/02/2015 11:00,160,9,8.7,5.3,7.2,79.6,13/02/2015 11:00,170,15,8.5,5.2,7,79.5
13/02/2015 12:00,170,11,9,4.9,7.2,76,13/02/2015 12:00,170,16,8.6,4.7,6.9,76.8
13/02/2015 13:00,170,13,9,4.5,7,73.3,13/02/2015 13:00,170,17,8.5,4.8,6.9,78.1
13/02/2015 14:00,160,7,7.5,5.2,6.5,85.6,13/02/2015 14:00,150,17,7.3,5.5,6.5,88.4
13/02/2015 15:00,160,7,7.7,5.9,6.9,88.6,13/02/2015 15:00,170,14,7.8,6,7,88.6
13/02/2015 16:00,170,7,7.6,6.5,7.1,92.8,13/02/2015 16:00,190,10,8.4,6.6,7.6,88.8
13/02/2015 17:00,180,5,8,6.2,7.2,88.7,13/02/2015 17:00,180,11,8.6,6,7.4,83.5
13/02/2015 18:00,160,7,7.8,5.8,6.9,87.2,13/02/2015 18:00,160,13,8,5.9,7,85.9
13/02/2015 19:00,180,8,7.3,6,6.7,91.3,13/02/2015 19:00,200,10,7.3,5.4,6.5,88.4
13/02/2015 20:00,170,6,5.9,4.2,5.2,89.2,13/02/2015 20:00,180,9,6.9,4.9,6,86.7
13/02/2015 21:00,160,4,5.9,5,5.5,93.8,13/02/2015 21:00,160,8,6.6,5,5.9,89.5
13/02/2015 22:00,140,5,6.7,5.5,6.2,92.5,13/02/2015 22:00,130,10,6.6,5.3,6,91
13/02/2015 23:00,130,4,6.5,5.1,5.9,91,13/02/2015 23:00,120,9,6.4,5.4,6,93.9
14/02/2015 00:00,170,5,6.7,5.9,6.3,94,14/02/2015 00:00,200,7,6.5,5.5,6.1,94
